DATE,PROGRAM #,PART #,CUSTOMER,DESCRIPTION,
Dec-14,012582,FC01N10624J,AWC,2ND OPERATION,
Dec-14,012583,FH023381J,TD ENGINEERING,,
Dec-14,012584,FC01N10704J,TAE HWA,,
Dec-14,012585,FC01N10623J,AWC,,
Dec-14,012586,FH021478J,PRAXAIR,,
Dec-14,012587,FC01N10625J,AWC,,
Dec-14,012588,FM063673J,AWC,,
Dec-14,012589,FC01N10696J,SEAL TECH,,
Dec-14,012590,FC01N10732J,SEAL TECH,,
Dec-14,012591,FC01N10731J,TAE HWA,,
Dec-14,012592,FC01N10730J,TAE HWA,,
Dec-14,012593,FM063670R,AWC,,
Dec-14,012594,FM063825R,JETSTREAM,,
Dec-14,012595,FM063826R,JETSTREAM,,
Dec-14,012596,FS031810J,JEIL TECH,,
Dec-14,012597,FH023301J,PRAXAIR,,
Dec-14,012598,FM063828J,JETSTREAM,,
Dec-14,012599,FM063827J,JETSTREAM,,
Dec-14,012600,FC01N10718J,SEVEN,,
Jan-15,012601,FH023390J,EMCO WHEATON,,
Jan-15,012602,FH023389J,EMCO WHEATON,,
Jan-15,012603,FC014464R,AWC,,
Jan-15,012604,FL053027S,AWC,,
Jan-15,012605,FL053027J,AWC,,
Jan-15,012606,FL053027S,AWC,2ND OPERATION,
Jan-15,012607,FM063832R,SEVEN,,
Jan-15,012608,FC01N10758J,SOUTHERN CALIFORNIA VALVE,,
Jan-15,012608,FC01N10759J,SOUTHERN CALIFORNIA VALVE,THIS IS A G54,
Jan-15,012608,FC01N10762J,SOUTHERN CALIFORNIA VALVE,,
Jan-15,012608,FC01N10763J,SOUTHERN CALIFORNIA VALVE,THIS IS A G54,
Jan-15,012609,FC01N10756J,SOUTHERN CALIFORNIA VALVE,,
Jan-15,012609,FC01N10757J,SOUTHERN CALIFORNIA VALVE,THIS IS A G54,
Jan-15,012609,FC01N10760J,SOUTHERN CALIFORNIA VALVE,THIS IS A G54,
Jan-15,012610,FC01N10761J,SOUTHERN CALIFORNIA VALVE,,
Jan-15,012611,FM063863V,SOUTHERN CALIFORNIA VALVE,,
Jan-15,012612,FM063863F,SOUTHERN CALIFORNIA VALVE,,
Jan-15,012613,FM063863M,SOUTHERN CALIFORNIA VALVE,,
Jan-15,012614,FH023374J,SC HYDRAULIC,,
Jan-15,012615,FH023374B,SC HYDRAULIC,,
Jan-15,012616,FC01N10689J,SC HYDRAULIC,,
Jan-15,012617,FC01N10689B,SC HYDRAULIC,,
Jan-15,012618,FC01N10689R,SC HYDRAULIC,,
Jan-15,012619,FC01N10729J,HANPAC,,
Jan-15,012620,FC01N10389B,AWC,,
Jan-15,012621,FC01N10389J,AWC,,
Jan-15,012622,FC01N10749J,SEVEN,,
Jan-15,012623,FC01N10387J,AWC,,
Jan-15,012624,FC01N10387C,AWC,,
Jan-15,012625,FC01N10707J,SEAL TECH,,
Jan-15,012626,FC01N10763B,SOUTHERN CALIFORNIA VALVE,,
Jan-15,012627,FS031388J,SEAL TECH,,
Jan-15,012628,FR040868J,SEAL TECH,,
Jan-15,012629,FH023407J,SEAL TECH,,
Jan-15,012630,FC01N10769J,EMCO WHEATON,,
Jan-15,012631,FC01N10388J,AWC,,
Jan-15,012632,FH023332J,AWC,,
Jan-15,012633,FC01N10346J,AWC,,
Jan-15,012634,FC01N10346H,AWC,,
Jan-15,012635,FH023403J,SEVEN,,
Jan-15,012636,FC01N10316J,SEAL TECH,,
Jan-15,012637,NOT USED,Z,,
Jan-15,012638,FS031409B,SKOFLO,,
Jan-15,012639,FC01N10766J,TIGER VALVE,,
Jan-15,012640,FC01N10766V,TIGER VALVE,,
Jan-15,012641,FC01N10766P,TIGER VALVE,,
Jan-15,012642,FC01N10766R,TIGER VALVE,,
Jan-15,012643,FR040866J,SEAL TECH,,
Jan-15,012644,FM063045R,ACD,,
Jan-15,012645,FM063046R,ACD,,
Jan-15,012646,FH023315J,ACD,,
Jan-15,012647,FM063865R,MSP DRILEX,,
Jan-15,012648,FC01N10740T,BLACKHAWK,,
Jan-15,012649,FC01N10740J,BLACKHAWK,,
Feb-15,012650,FM063677V,AWC,,
Feb-15,012651,FM063677F,AWC,,
Feb-15,012652,FM063677J,AWC,,
Feb-15,012653,FC01N10740S,BLACKHAWK,,
Feb-15,012654,FC01N10768J,EMCO WHEATON,,
Feb-15,012655,FM063876R,CS&P,,
Feb-15,012656,FC019395S,CONTINENTAL,,
Feb-15,012657,FC01N10740S,BLACKHAWK,MILL PROGRAM,
Feb-15,012658,FC01N10545J,SEAL TECH,,
Feb-15,012659,FC01N10545V,SEAL TECH,,
Feb-15,012660,FC016350J,SEAL TECH,,
Feb-15,012661,FH023405J,LUFKIN / GE OIL & GAS,,
Feb-15,012662,FH023404J,LUFKIN / GE OIL & GAS,,
Feb-15,012663,FC01N10764J,LUFKIN / GE OIL & GAS,,
Feb-15,012664,FC01N10778J,FLUOROCARBON,,
Feb-15,012665,FC01N10588S,BLACKHAWK,MILL PROGRAM,
Feb-15,012666,FH023401J,SEAL TECH,,
Feb-15,012667,FH023385J,SEAL TECH,,
Feb-15,012668,FC01N10761J,SOUTHERN CALIFORNIA VALVE,,
Feb-15,012669,FC01N10775J,JIANGSU HONGTAI,,
Feb-15,012670,FC01N10775H,JIANGSU HONGTAI,,
Feb-15,012671,FC01N10787J,SEAL TECH,,
Feb-15,012672,FH023392J,SCIENCIX,11-3834,
Feb-15,012673,FM600000108,DOUBLE BARREL/SERVA,MILL PROGRAM,
Feb-15,012674,FM600000107,DOUBLE BARREL/SERVA,MILL PROGRAM,
Feb-15,012675,FH023424J,SEAL TECH,,
Feb-15,012676,FC01N10574J,FLOW MANAGEMENT,CCS,
Feb-15,012677,FC01N10805J,FLOW MANAGEMENT,,
Feb-15,012678,FC01N10616J,AWC,,
Feb-15,012679,FC01N10806J,FLOW MANAGEMENT,,
Feb-15,012680,FM063903R,FLOW MANAGEMENT,,
Feb-15,012681,FC01N10575J,FLOW MANAGEMENT,CCS,
Feb-15,012682,FM063884R,PARKER,THIS IS A G54,
Feb-15,012682,FM063885R,PARKER,THIS IS A G54,
Feb-15,012682,FM063886R,PARKER,,
Feb-15,012683,FC01N10755J,SEAL TECH,,
Feb-15,012684,FC016197S,SEAL TECH,,
Feb-15,012685,FC016197J,SEAL TECH,,
Feb-15,012686,FC01N10751J,HANPAC,,
Feb-15,012687,FC01N10752J,HANPAC,,
Feb-15,012688,FM063881R,FLOW MANAGEMENT,,
Feb-15,012689,FC01N10790J,FLOW MANAGEMENT,,
Feb-15,012690,FC01N10791J,FLOW MANAGEMENT,,
Feb-15,012691,FC01N10547J,FLOW MANAGEMENT,,
Feb-15,012691,FC01N10798J,FLOW MANAGEMENT,,
Feb-15,012692,FC01N10549J,FLOW MANAGEMENT,,
Feb-15,012693,FC01N10548J,FLOW MANAGEMENT,,
Feb-15,012694,FC01N10181J,AWC,,
Feb-15,012695,FC01N10726J,SUNNDA,,
Feb-15,012696,FC01N10727J,SUNNDA,,
Feb-15,012697,FC01N10727H,SUNNDA,,
Feb-15,012698,FC01N10728J,SUNNDA,,
Feb-15,012699,FC01N10728H,SUNNDA,,
Feb-15,012700,FC01N10571J,FLUOROCARBON,,
Feb-15,012701,FM063841R,SUNNDA,,
Feb-15,012702,FC01N10804J,N-LINE VALVES,,
Feb-15,012703,FL053058J,SEAL TECH,,
Feb-15,012704,FS031819J,SCIENCIX,11-3832,
Feb-15,012705,FS031818J,SCIENCIX,11-3830,
Feb-15,012706,FH023417J,SEAL TECH,,
Mar-15,012707,FS031824J,SEAL TECH,,
Mar-15,012708,FS031824R,SEAL TECH,,
Mar-15,012709,FH023374V,SC HYDRAULIC,,
Mar-15,012710,FH023278J,TEXAS PIPE FABRICATORS,,
Mar-15,012711,FC01N10825J,SEAL TECH,,
Mar-15,012712,FC01N10784J,GE PRESSURE CONTROL,,
Mar-15,012713,FC01N10784B,GE PRESSURE CONTROL,,
Mar-15,012714,FC01N10783J,GE PRESSURE CONTROL,,
Mar-15,012715,FC01N10783H,GE PRESSURE CONTROL,,
Mar-15,012716,FH023415J,SEVERE SERVICE TECH (SST),,
Mar-15,012717,FC014715J,SEAL TECH,,
Mar-15,012718,FS031814J,SEAL TECH,,
Mar-15,012719,FC01N10642J,AWC,,
Mar-15,012720,FM063847R,BLACKHAWK,,
Mar-15,012721,FM063911R,SOUTHERN CALIFORNIA VALVE,,
Mar-15,012722,FH023387J,CRYOFAB,,
Mar-15,012723,FM063729J,NEWAY VALVE,,
Mar-15,012724,FM063911R,SOUTHERN CALIFORNIA VALVE,MILL PROGRAM,
Mar-15,012725,FC01N10884J,WDI,,
Mar-15,012726,FC01N10884H,WDI,,
Mar-15,012727,FC01N10885J,WDI,,
Mar-15,012728,FC01N10885H,WDI,,
Mar-15,012729,FM063907R,WDI,,
Mar-15,012730,FC01N10886J,WDI,,
Mar-15,012731,FC01N10886V,WDI,,
Mar-15,012732,FC01N10886T,WDI,,
Mar-15,012733,FC01N10886F,WDI,,
Mar-15,012734,FC01N10817J,SEVEN,,
Mar-15,012735,FC01N10816J,SEVEN,,
Mar-15,012736,FC01N10816H,SEVEN,,
Mar-15,012737,FC01N10815J,SEVEN,,
Mar-15,012738,FC01N10815H,SEVEN,,
Mar-15,012739,FC01N10812J,HANPAC,,
Mar-15,012740,FC01N10832J,N-LINE VALVES,,
Mar-15,012741,FC01N10831J,N-LINE VALVES,,
Mar-15,012742,FC01N10886T,WDI,MILL PROGRAM,
Mar-15,012743,FC01N10830J,N-LINE VALVES,,
Mar-15,012744,FC01N10830V,N-LINE VALVES,,
Mar-15,012745,FC01N10830S,N-LINE VALVES,,
Mar-15,012746,FC01N10830F,N-LINE VALVES,,
Mar-15,012747,FM063847R,BLACKHAWK,MILL PROGRAM,
Mar-15,012748,FC01N10833J,N-LINE VALVES,,
Mar-15,012749,FC01N10833S,N-LINE VALVES,,
Mar-15,012750,FC01N10833V,N-LINE VALVES,,
Mar-15,012751,FC01N10833T,N-LINE VALVES,,
Mar-15,012752,FC01N10833F,N-LINE VALVES,,
Mar-15,012753,FMTGRR,PRAXAIR,MILL PROGRAM,
Mar-15,012754,FM063909R,WDI,,
Mar-15,012755,FM063910R,WDI,,
Mar-15,012756,FH023427J,SEVERE SERVICE TECH (SST),,
Mar-15,012757,FC01N10895J,TIGER VALVE,,
Mar-15,012758,FC01N10895V,TIGER VALVE,,
Mar-15,012759,FC01N10895S,TIGER VALVE,,
Mar-15,012760,FM063915R,WDI,,
Mar-15,012761,FS031836J,SEAL TECH,,
Mar-15,012762,FS031835J,SEAL TECH,,
Mar-15,012763,FC01N10829J,SEAL TECH,,
Mar-15,012764,FC01N10829V,SEAL TECH,,
Mar-15,012765,FC01N10829P,SEAL TECH,,
Mar-15,012766,FC01N10829S,SEAL TECH,,
Mar-15,012767,FM063912R,WDI,,
Mar-15,012768,FC01N10824J,SEAL TECH,,
Mar-15,012769,FC01N10823J,SEAL TECH,,
Mar-15,012770,FS031835J,SEAL TECH,,
Mar-15,012771,FC01N10916J,SEVEN,,
Mar-15,012772,FC01N10916V,SEVEN,,
Mar-15,012773,FC01N10916F,SEVEN,,
Mar-15,012774,FH023426J,SEAL TECH,,
Mar-15,012775,FL053059J,SEAL TECH,,
Mar-15,012776,FM063942R,ACD,,
Mar-15,012777,FM063943R,ACD,,
Apr-15,012778,FC01N10767J,FLUOROCARBON,,
Apr-15,012779,FC01N10767B,FLUOROCARBON,,
Apr-15,012780,FM67614J,ACD,MILL PROGRAM,
Apr-15,012781,FH023375J,SEAL TECH,,
Apr-15,012782,FS031822J,FLUOROCARBON,,
Apr-15,012783,FH023365J,FLUOROCARBON,,
Apr-15,012784,FR040874J,SEAL TECH,,
Apr-15,012785,FH023458J,SEAL TECH,,
Apr-15,012786,FH023458R,SEAL TECH,,
Apr-15,012787,FC01N10771J-(),FLUOROCARBON,,
Apr-15,012788,FH023408J,FLUOROCARBON,,
Apr-15,012789,FC01N10688J,FLUOROCARBON,,
Apr-15,012790,FC01N10839J,AWC,,
Apr-15,012791,FM063908R,SOUTHERN CALIFORNIA VALVE,,
Apr-15,012792,FC01N10050J,SEVEN,,
Apr-15,012793,FC01N10051J,SEVEN,,
Apr-15,012794,FM063359R,TRI RED,,
Apr-15,012795,FS031830J,SEAL TECH,,
Apr-15,012796,FS031830R,SEAL TECH,,
Apr-15,012797,FC01N10838J,AWC,,
Apr-15,012798,FM063908R,SOUTHERN CALIFORNIA VALVE,MILL PROGRAM,
Apr-15,012799,FH022689J,SEAL TECH,,
Apr-15,012800,FS031828J,SKOFLO,,
Apr-15,012801,FS031828B,SKOFLO,,
Apr-15,012802,FH023416J,SEAL TECH,,
Apr-15,012803,FC01N10855J,AWC,,
Apr-15,012804,FC01N10919J,SEAL TECH,,
Apr-15,012805,FC01N10926J,SOFEC,,
Apr-15,012806,FC01N10927J,SOFEC,,
Apr-15,012807,FM063951R,SOUTHERN CALIFORNIA VALVE,,
Apr-15,012808,FM063952R,SOUTHERN CALIFORNIA VALVE,,
Apr-15,012809,FM063951R,SOUTHERN CALIFORNIA VALVE,MILL PROGRAM,
Apr-15,012810,FM063952R,SOUTHERN CALIFORNIA VALVE,MILL PROGRAM,
Apr-15,012811,FC01N10929J,SEAL TECH,,
Apr-15,012812,FC01N10929R,SEAL TECH,,
Apr-15,012813,FC01N10892J,SEAL TECH,,
Apr-15,012814,FS031841J,SEAL TECH,,
Apr-15,012815,FS031842J,SEAL TECH,,
Apr-15,012816,FM063953R,SOUTHERN CALIFORNIA VALVE,,
Apr-15,012817,FC01N10958J,BO GE,,
Apr-15,012818,FC01N10977J,SEVEN,,
Apr-15,012819,FC01N10952J,N-LINE VALVES,,
